id,post_parent,image,image_gallery,post_title,post_content,post_excerpt,post_name,post_date,_sku,product_cat,product_tag,_regular_price,_sale_price,_sale_price_dates_from,_sale_price_dates_to,_featured,_tax_status,_tax_class,_weight,_height,_width,_length,_stock,_stock_status,_manage_stock,_backorders,_sold_individually,product_shipping_class,grouped_items,_product_adminlink,_purchase_note,post_status,_visibility,_upsell_ids,_crosssell_ids,_downloadable,_virtual,_download_expiry,_download_limit,_downloadable_files,_download_type,_product_url,_button_text,comment_status,menu_order,product_type,_product_permalink,_default_attributes,attribute_pa_anbieter,attribute_pa_white-label,attribute_pa_produkttyp
2221,0,,,Social Media Auftritt,"Sie möchten eine Facebook Fanpage einrichten und möchten einen datenschutzkonformen Auftritt sicherstellen?

Unsere Rechtsanwälte bieten Ihnen eine Beratung bezüglich Impressum und Datenschutzhinweisen auf Social Media Kanälen.

<strong>Beratungsschwerpunkte:</strong>
Impressum
Datenschutzhinweise
mobile App
Verlinkung auf andere Seiten
Gewinnspiele
Facebook Connect
Urheberrecht, Recht am eigenen Bild
Wettbewerbsrecht",Sie möchten eine Facebook Fanpage einrichten und möchten einen datenschutzkonformen Auftritt sicherstellen? Unsere Rechtsanwälte bieten Ihnen eine Beratung bezüglich Impressum und Datenschutzhinweisen auf Social Media Kanälen.,social-media-auftritt,2015-04-28 17:21:38,,Datenschutzrecht,"Verbraucher, Unternehmer, Social Media, Facebook",100.00,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2221&action=edit,,draft,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=2221,,Kanzlei Prof. Schweizer,ADM,
3178,0,,,Sozialversicherungsfreiheit für minderheitsbeteiligte Gesellschafter - Erstberatung zum Status,"Sie sind minderheitsbeteiligter Gesellschafter in einem Unternehmen und möchten Ihren sozialversicherungsrechtlichen Status klären?

<strong>Das Beratungsangebot
</strong>Wir schätzen Ihren sozialversicherungsrechtlichen Status ein und zeigen Möglichkeiten einer Änderung durch Anpassung von Arbeitsvertrag und Gesellschaftsvertrag auf. Wir beraten Sie zu den den typusbildenden Faktoren, die für die Beurteilung des sozialversicherungsrechtlichen Status entscheidend sind. Sie erhalten eine erste Einschätzung des Status und Informationen zu den Möglichkeiten, ihn zu verändern. Arbeitsvertragliche und gesellschaftsvertragliche Gestaltungen stehen dabei im Vordergrund. Auch ein Überblick über das sog. Statusverfahren bei der Krankenkasse und der Rentenversicherung wird gegeben.",Wir schätzen Ihren sozialversicherungsrechtlichen Status ein und zeigen Möglichkeiten einer Änderung durch Anpassung von Arbeitsvertrag und Gesellschaftsvertrag auf.,sozialversicherungsfreiheit-fuer-minderheitsbeteiligte-gesellschafter,2015-11-04 16:53:10,,Sozialrecht,"Verbraucher, Sozialrecht, Arbeitsplatz, Unternehmen, Sozialversicherungsfreiheit, Sozialversicherungsstatus, Sozialversicherung, Gesellschaftsvertrag, minderheitsbeteiligter Gesellschafter",69.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3178&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/sozialrecht/sozialversicherungsfreiheit-fuer-minderheitsbeteiligte-gesellschafter/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
3176,0,,,Sozialversicherungsfreiheit für mitarbeitende Familienangehörige - Erstberatung zum Status,"Sie sind mitarbeitender Familienangehöriger in einem Unternehmen und möchten Ihren sozialversicherungsrechtlichen Status klären?

<strong>Das Beratungsangebot
</strong>Wir schätzen Ihren sozialversicherungsrechtlichen Status ein und zeigen Möglichkeiten einer Änderung durch Anpassung von Arbeitsvertrag und Arbeitsbedingungen auf. Wir beraten Sie zu den den typusbildenden Faktoren, die für die Beurteilung des sozialversicherungsrechtlichen Status entscheidend sind. Sie erhalten eine erste Einschätzung des Status und Informationen zu den Möglichkeiten, ihn zu verändern. Arbeitsvertragliche und gesellschaftsvertragliche Gestaltungen stehen dabei im Vordergrund. Auch ein Überblick über das sog. Statusverfahren bei der Krankenkasse und der Rentenversicherung wird gegeben.",Wir schätzen Ihren sozialversicherungsrechtlichen Status ein und zeigen Möglichkeiten einer Änderung durch Anpassung von Arbeitsvertrag und Arbeitsbedingungen auf.,sozialversicherungsfreiheit-fuer-mitarbeitende-familienangehoerige,2015-11-04 14:30:37,,Sozialrecht,"Verbraucher, Sozialrecht, Arbeitsplatz, Unternehmen, mitarbeitende Familienangehörige, Sozialversicherungsfreiheit, Sozialversicherungsstatus, Sozialversicherung",49.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3176&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/sozialrecht/sozialversicherungsfreiheit-fuer-mitarbeitende-familienangehoerige/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2782,0,,,Super-Sorglos-Paket,Alles was nötig ist,,super-sorglos-paket,2015-07-10 13:03:52,,individualoffer,,1,1,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2782&action=edit,,publish,Catalog/search,,,yes,yes,,,,Standard,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/individualoffer/super-sorglos-paket/,,STEINPICHLER Rechtsanwälte PartGmbB,,
2954,0,,,Tauschbörse - Mangelhafte Ware erhalten und reklamieren,"Sie haben bei einer Tauschbörse im Internet (z.B. ebay-Kleinanzeigen, Tauschticket.de, Tauschbörse.de etc.) ein Produkt erworben, welches nicht die vereinbarte Beschaffenheit aufweist, der Verkäufer weigert sich jedoch das Produkt umzutauschen oder den Kaufpreis zurückzuerstatten?

<strong>Das Beratungsangebot</strong>
Im Rahmen der Beratung benennen wir die Voraussetzungen eines möglichen Umtausches, bzw.  weiterer rechtlicher Möglichkeiten. Wir erläutern auch Höhe und Umfang möglicher Schadensersatzleistungen.",Erstberatung bei Erhalt eines mangelhaften Produkts über eine Tauschbörse.,tauschboerse-mangelhafte-ware-erhalten,2015-08-27 13:41:50,,Verbraucherrecht,"Verbraucher, Verbraucherrecht, Verbraucherschutz, Mangel, Umtausch, Tauschbörse, ebay, Reklamation",79.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2954&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/verbraucherrecht/tauschboerse-mangelhafte-ware-erhalten/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2209,0,,,Technisch organisatorische Maßnahmen und IT-Sicherheit - Prüfung und Erarbeitung eines Maßnahmenkatalogs,"Sie möchten Maßnahmen zum Datenschutz ergreifen oder sicherstellen, dass ihre bereits vorhandenen Maßnahmen zum Datenschutz ausreichend sind? Gemäß § 9 BDSG muss jedes Markt- und Meinungsforschungsunternehmen, das mit personenbezogenen Daten arbeitet, entsprechende technische und organisatorische Maßnahmen (TOMs) treffen, um den Datenschutz zu gewährleisten.

<strong>Das Beratungsangebot</strong>
Wir prüfen, in Zusammenarbeit mit IT-Spezialisten, Ihre Maßnahmen, Maßnahmenkataloge, Anlagen zur Auftragsdatenverarbeitung oder erarbeiten mit Ihnen einen an Ihr Unternehmen angepassten Maßnahmenkatalog.",Sie erhalten Unterstützung und Beratung zur Erstellung und Kontrolle der technisch-organisatorischen Maßnahmen.,pruefung-technisch-organisatorische-massnahmen-und-it-sicherheit,2015-04-28 16:13:15,,Datenschutzrecht,"Datenschutz, Unternehmer, Datenschutzrecht, Informationssicherheit, IT-Sicherheit, TOMs, Bundesdatenschutzgesetz",1,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2209&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/datenschutzrecht/pruefung-technisch-organisatorische-massnahmen-und-it-sicherheit/,,Kanzlei Prof. Schweizer,ADM,Kein Preis
881,0,,,Telefonberatung mit Zeitbudget,"Die AdvoMerce GmbH organisiert ein Netzwerk von in Deutschland zugelassenen, unabhängigen Rechtsanwälten. Der Rechtsberatungsvertrag bei der telefonischen Beratung kommt immer nur mit dem beratenden, unabhängigen Rechtsanwalt zustande, nicht aber mit der AdvoMerce GmbH als Betreiber von Recht-sofort.com.

Über die Service-Hotline von Recht-sofort.com werden als Dienstleistung telefonische Rechtsfragen von Rechtsuchenden an unabhängige Rechtsanwälte aus dem bestehenden Netzwerk vermittelt und es werden die Kosten für einen ersten telefonischen Rat oder eine erste telefonische Auskunft durch einen in Deutschland zugelassenen Rechtsanwalt im Rahmen des von Ihnen gekauften Minuten-Kontingents übernommen. Die Auskünfte erfolgen als Erstberatung in privaten Rechtsangelegenheiten, auf die deutsches Recht anwendbar ist.

Die Service-Hotline zur Vermittlung Ihrer Anfragen an unabhängige Rechtsanwälte erreichen Sie:

Von <strong>Montag bis Freitag</strong> in der Zeit von<strong> 8 bis 18 Uhr</strong> an bundeseinheitlichen Werktagen unter der Festnetznummer <strong>089 55279684</strong>.

Die Berechtigungsprüfung erfolgt anhand Ihrer Kundennummer. Halten Sie diese bereit, um eine Beratung erhalten zu können.

<strong>Wählen Sie zwischen folgenden Minutenkontingenten:</strong>
30 Minuten (29,00 €)
60 Minuten (49,00 €)
120 Minuten (89,00 €)","Erster telefonischer Rat oder erste telefonische Auskunft durch einen in Deutschland zugelassenen Rechtsanwalt im Rahmen des gekauften Minuten-Kontingents. Die Auskünfte erfolgen als Erstberatung in privaten Rechtsangelegenheiten, auf die deutsches Recht anwendbar ist.",telefonberatung,2015-02-18 12:18:16,,,Verbraucher,29,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=881&action=edit,,draft,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=881,,AdvoMerce GmbH,"Guter Rat, SUPERillu, Recht-sofort",Call-Center Produkt
1312,0,,,Test: Herunterladbares Produkt,Beschreibung,,test-herunterladbares-produkt,2015-03-12 18:56:25,ArtNR,,,10,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=1312&action=edit,,draft,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=1312,,AdvoMerce GmbH,"Guter Rat, SUPERillu, Recht-sofort",Sofort-Produkt
429,0,,,Testament - Erstberatung und Überprüfung,"Ein lieber Mensch ist verstorben und hat Sie im Testament bedacht (oder auch nicht). Sie wollen wissen, ob Sie Ansprüche haben und ob das Testament Ihnen Ansprüche eröffnet bzw. versagt und ob Sie sich grundsätzlich wehren können? Wir beraten Sie rechtssicher.","Ein lieber Mensch ist verstorben und hat Sie im Testament bedacht (oder auch nicht). Sie wollen wissen, ob Sie Ansprüche haben und ob das Testament Ihnen Ansprüche eröffnet bzw. versagt und ob Sie sich grundsätzlich wehren können? Wir beraten Sie rechtssicher.",ueberpruefung-testament,2015-01-05 14:38:23,,Vorsorge,"Todesfall, Testament, Erbrecht, Verbraucher, Unternehmer",149,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=429&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/vorsorge/ueberpruefung-testament/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2784,0,,,Testamentserstellung für Privatpersonen,"Sie möchten Ihre private Vermögensnachfolge regeln und haben sich schon überlegt, wer Ihrer Angehörigen und Freunde etwas bekommen soll und wer nicht? Oder Sie wollen versuchen, die Angehörigen zu enterben?

<strong>Das Beratungsangebot</strong>
Auf Grundlage der von Ihnen zur Verfügung gestellten Informationen erstellen wir für Sie eine rechtssichere Vorlage für ein Testament nach Ihren Bedürfnissen.",Wir erstellen für Sie eine rechtssichere Vorlage für ein Testament nach Ihren Bedürfnissen.,testamentserstellung-fuer-privatpersonen,2015-07-10 15:32:09,,Erbrecht,"Testament, Erbrecht, Verbraucher, Testamentserstellung, Vermögensnachfolge, Vermächtnisnehmer, Pflichtteilsberechtigter, Erbe, Erben",149,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2784&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/erbrecht/testamentserstellung-fuer-privatpersonen/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
428,0,,,Testamentsgestaltung Erstberatung,"Sie möchten Ihre Vermögensnachfolge regeln und möchten ein Testament erstellen?

<strong>Das Beratungsangebot</strong>
Wir beraten Sie über die für Sie in Frage kommenden Regelungen in einer Erstberatung. Dabei prüfen wir Pflichtteilsansprüche und mögliche vorrangige Regelungen aus der Vergangenheit mit, so dass Sie Ihren Handlungsspielraum kennen.",Sie möchten Ihre Vermögensnachfolge regeln und ein Testament erstellen? Wir beraten Sie über die in Frage kommenden Regelungen in einer Erstberatung. Dabei prüfen wir Pflichtteilsansprüche und mögliche vorrangige Regelungen aus der Vergangenheit.,testamentsgestaltung,2015-01-05 14:31:42,,Erbrecht,"Testamentsgestaltung, Testament, Erbrecht, Verbraucher, Unternehmer",99,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=428&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/erbrecht/testamentsgestaltung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2787,0,,,Testamentsüberprüfung bezüglich EU-Erbrechtsverordnung,"Sie haben ein Testament/Erbvertrag und dies entspricht nach wie vor Ihrem Willen? Sie haben aber Bedenken, ob dieses Testament heute noch gültig ist?

<strong>Das Beratungsangebot</strong>
Wir überprüfen das Testament im Hinblick auf Wirksamkeit und insbesondere im Hinblick auf die Neuerungen nach der EU-Erbrechtsverordnung.",Wir überprüfen ein bestehendes Testament im Hinblick auf Wirksamkeit und insbesondere im Hinblick auf die Neuerungen nach der EU-Erbrechtsverordnung.,eu-erbrechtsverordnung,2015-07-15 11:29:32,,Erbrecht,"Testament, Erbrecht, Verbraucher, Erbrechtsverordnung, Erbvertrag, Wirksamkeit, EU",99.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2787&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/erbrecht/eu-erbrechtsverordnung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2726,0,,,Testangebot Laufer,verfassen eines Schreibens,,testangebot-laufer-2,2015-07-03 14:44:09,,individualoffer,,1,1,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2726&action=edit,,publish,Catalog/search,,,yes,yes,,,,Standard,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/individualoffer/testangebot-laufer-2/,,STEINPICHLER Rechtsanwälte PartGmbB,,
2725,0,,,Testangebot Laufer,verfassen eines Schreibens,,testangebot-laufer,2015-07-03 14:43:35,,individualoffer,,1,1,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2725&action=edit,,publish,Catalog/search,,,yes,yes,,,,Standard,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/individualoffer/testangebot-laufer/,,STEINPICHLER Rechtsanwälte PartGmbB,,
2728,0,,,"Testdummie ""Callcenter-Produkt""","s et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligula, porttitor eu, consequat vitae, eleifend ac, enim. Aliquam lorem ante, dapibus in, viverra quis, feugiat a, tellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempus, tellus eget condimentum rhoncus, sem quam semper libero, sit amet adipiscing sem neque sed ipsum. Nam quam nunc, blandit vel, luctus pulvinar, hendrerit id, lorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nu","s et magnis dis parturient montes, nascetur ridiculus mus. Donec quam felis, ultricies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim. Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pre",testdummie-callcenter-produkt,2015-07-03 14:54:58,,,Verbraucher,5,,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2728&action=edit,,draft,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/?post_type=product&p=2728,,AdvoMerce GmbH,Recht-sofort,Call-Center Produkt
443,0,,,Tierhaltung - Prüfung der Zulässigkeit,"Sie möchten ein Tier in der Wohnung halten und haben Bedenken, ob Sie dies dürfen? Wir schaffen Rechtssicherheit.

<strong>Das Beratungsangebot</strong>
Wir prüfen die Zulässigkeit der Tierhaltung in Ihrem konkreten Fall.","Sie möchten ein Tier in der Wohnung halten und haben Bedenken, ob Sie dies dürfen? Wir schaffen Rechtssicherheit.",tierhaltung,2015-01-05 15:55:57,,Immobilien-/Mietrecht,"Immobilienrecht, Mietrecht, Mietvertrag, Haustier, Tierhaltung, Hund, Katze, Zulässigkeit, Verbraucher",59,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=443&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/immobilien-mietrecht/tierhaltung/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2719,0,,,Titel des Testangebotes,ich verfasse ein Schreiben,,titel-des-testangebotes,2015-07-03 14:13:57,,individualoffer,,1,1,,,no,Taxable,Standard,,,,,,instock,no,Do not allow,no,,Choose a grouped product...,post.php?post=2719&action=edit,,publish,Catalog/search,,,yes,yes,,,,Standard,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/individualoffer/titel-des-testangebotes/,,STEINPICHLER Rechtsanwälte PartGmbB,,
2801,0,,,Unangemessene Stornokosten abwehren,"Sie sollen Stornogebühren nach einer Flugreise, Zugfahrt oder Hotelübernachtung zahlen?

<strong>Das Beratungsangebot</strong>
Wir erklären Ihnen im Rahmen einer Erstberatung, ab wann und in welcher Höhe Stornogebühren zulässig sind, wie man sich gegen unangemessene Stornogebühren wehren kann und Stornokosten vermeiden kann (Dynamic Packaging).

Wir geben eine Einschätzung zur Zulässigkeit und Angemessenheit von erhobenen Stornogebühren in Ihrem konkreten Fall und schätzen die Erfolgsaussichten der Abwehr unangemessener Stornokosten ab.",Wir geben eine Einschätzung zur Zulässigkeit und Angemessenheit von erhobenen Stornogebühren und schätzen die Erfolgsaussichten der Abwehr unangemessener Stornokosten ab.,stornogebuehren,2015-07-17 15:42:34,,Reiserecht,"Verbraucher, Reiserecht, Stornierung, Stornogebühren, Stornokosten",59,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2801&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/reiserecht/stornogebuehren/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
3099,0,,,Unerlaubtes Betreten des Grundstücks durch einen Nachbarn,"Ihr Nachbar hat unerlaubt Ihr Grundstück betreten und Sie wollen das nicht hinnehmen?

<strong>Das Beratungsangebot
</strong>Wir prüfen Ihren Fall und zeigen Ihnen Ihre rechtlichen Möglichkeiten auf, um gegen ein unerlaubtes Betreten des Grundstücks vorzugehen. Wir klären insbesondere, ob eine Grunddienstbarkeit wie ein Notwegerecht oder ein Leiterrecht besteht.",Wir erläutern Ihnen Ihre Rechte im Falle eines unerlaubten Betretens Ihres Grundstücks durch einen Nachbarn.,unerlaubtes-betreten-des-grundstuecks-durch-einen-nachbarn,2015-10-14 14:23:16,,Nachbarrecht,"Nachbarschaftsrecht, Nachbarrecht, Verbraucher, Grundstücksgrenze, Unerlaubtes Betreten, Grundstück, Grunddienstbarkeit, Notwegerecht, Leiterrecht",89.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3099&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/nachbarrecht/unerlaubtes-betreten-des-grundstuecks-durch-einen-nachbarn/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2853,0,,,Unerlaubtes Entfernen vom Unfallort  - Erstberatung für Betroffene in OWi-Sachen,"Ihnen wird Fahrerflucht oder unerlaubtes Entfernen vom Unfallort vorgeworfen?

<strong>Das Beratungsangebot</strong>
Wir erläutern Ihnen im Rahmen einer Erstberatung die möglichen Rechtsfolgen (Geldbuße, Punkte, Aufbauseminar usw.) und erklären die Abgrenzung Ordnungswidrigkeit zur Straftat.

Zudem informieren wir Sie, wie Sie sich während eines OWi-Verfahrens wegen Unfallflucht verhalten sollten und was man nach Erhalt des Bußgeldbescheides tun sollte.","Wir erläutern den weiteren Ablauf des OWi-Verfahrens, mögliche Rechtsfolgen und geben Empfehlungen für die weitere Vorgehensweise.",unerlaubtes-entfernen-vom-unfallort-erstberatung-fuer-betroffene-in-owi-sachen,2015-08-12 16:38:18,,Verkehrsrecht,"Verbraucher, Unternehmer, Verkehrsrecht, Straßenverkehrsordnung, Ordnungswidrigkeitenrecht, Straßenverkehrsrecht, Fahrerflucht, Unerlaubtes Entfernen",59.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2853&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/verkehrsrecht/unerlaubtes-entfernen-vom-unfallort-erstberatung-fuer-betroffene-in-owi-sachen/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
3095,0,,,Unerlaubtes Parken auf Privatparkplatz,"Auf Ihrem Privatparkplatz wurde unerlaubt geparkt und Sie wollen das nicht hinnehmen?

<strong>Das Beratungsangebot
</strong>Wir prüfen Ihren Fall und zeigen Ihnen Ihre rechtlichen Möglichkeiten auf, um Ihren Parkplatz in Zukunft von unerlaubtem Parken freizuhalten.","Wir erläutern Ihnen Ihre Rechte für den Fall, dass jemand unerlaubt auf Ihrem Privatparkplatz parkt.",unerlaubtes-parken-auf-privatparkplatz,2015-10-14 13:28:46,,Nachbarrecht,"Nachbarschaftsrecht, Nachbarrecht, Verbraucher, Parkplatz, Privatparkplatz, Falschparker, Falschparken",79.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=3095&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/nachbarrecht/unerlaubtes-parken-auf-privatparkplatz/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
2816,0,,,Unfall im Parkhaus oder in Tiefgarage,"Sie hatten einen Unfall in einem Parkhaus oder in einer Tiefgarage?

<strong>Das Beratungsangebot</strong>
Im Rahmen einer Erstberatung erhalten Sie eine erste Einschätzung des Unfallhergangs und den damit verbundenen Erfolgsaussichten Ihre Ansprüche geltend zu machen. Zudem weisen wir Sie umfassend auf die Besonderheiten von Unfällen auf Parkplätzen und Tiefgaragen hin.

Unfälle auf Parkplätzen oder in Parkhäusern sind besonders ärgerlich und werfen eine Reihe von teils komplizierten verkehrsrechtlichen Problemen auf.  Zwar finden die Regeln der Straßenverkehrsordnung (StVO) grundsätzlich auch auf öffentlich zugänglichen Parkplätzen und Parkhäusern Anwendung. Da sie jedoch dem ruhenden Verkehr dienen, sind bei ihnen Besonderheiten zu beachten. So gelten beispielsweise erhöhte gegenseitige Rücksichtspflichten und es gibt in der Regel keinen Vertrauensgrundsatz zugunsten des ""fließenden"" Verkehrs gegenüber dem wartepflichtigen Ein- oder Ausfahrenden.

Rechtsprechung und Versicherer gehen daher häufig im Rahmen einer Haftungsabwägung nicht von einem Verschulden nur eines Unfallbeteiligten aus, sondern von einem Mitverschulden beider Verkehrsteilnehmer. Allzu oft führt das zu einer nicht sachgerechten Regulierung durch die Versicherer mit einer Haftungsverteilung von 50% zu 50% zu Ungunsten beider Verkehrsteilnehmer.",Sie hatten einen Unfall in einem Parkhaus oder in einer Tiefgarage? im Rahmen einer Erstberatung erhalten Sie eine erste Einschätzung des Unfallhergangs und den damit verbundenen Erfolgsaussichten Ihre Ansprüche geltend zu machen.,unfall-im-parkhaus-oder-in-tiefgarage,2015-07-22 11:56:01,,Verkehrsrecht,"Verbraucher, Unternehmer, Verkehrsrecht, Unfall, Parkhaus, Tiefgarage",75.00,,,,no,Taxable,Standard,,,,,,instock,,,no,,Choose a grouped product...,post.php?post=2816&action=edit,,publish,Catalog/search,,,no,no,,,,,,,yes,0,simple,http://dev.recht-sofort.com/beratungsangebot/verkehrsrecht/unfall-im-parkhaus-oder-in-tiefgarage/,,STEINPICHLER Rechtsanwälte PartGmbB,"Guter Rat, SUPERillu, Recht-sofort",
